BOOKING_ID,FIRST_BOOKING_STATUS,BOOKING_STATUS_CODE,BOOKING_STATUS_DESCRIPTION,BOOKING_STATUS,BOOK_TIMESTAMP,BOOK_DATE,ARRIVAL_DATE,DEPARTURE_DATE,GUARANTEE_BOOKING_INDICATOR,STAY_DURATION,LEADTIME,PARTY_NUMBER_OF_ADULTS,PARTY_NUMBER_OF_CHILDREN,PARTY_NUMBER_OF_BABIES,PARTY_NUMBER_OF_PETS,PAYMENT_AT_BOOKING,TYPE_OF_PARTY,LARS_FM_TAG,CANCELLATION_DATE,CANCELLATION_BLAME,CANCELLATION_REASON,CANCELLATION_REASON_DESCRIPTION,SELF_CANCELLATION_ALLOWED,CANCELLED_BY,CANCELLATION_REQUEST,CANCELLATION_REQUEST_DATE,FLEXIBLE_CANCELLATION,SALES_CANCEL_COST,APPLICABLE_CAMPAIGN,FREE_BOOKING_APPLICABLE,FINANCIAL_ENTITY,CHANNEL_SUB,CHANNEL_TYPE,CHANNEL,WEB_PARTNER_CODE_GROUPED,WEB_PARTNER_CODE,WEB_PARTNER_TYPE,WEB_PARTNER_NAME,WEB_PARTNER_PERCENT_COMMISSION,WEB_PARTNER_COMMISSION_TURNOVER,TRAVEL_AGENCY,ORIGINAL_BOOKING_ID,WEB_ORIGIN,DV_CODE,ACTION_CODE,ACTION_DV_CODE,ACTION_SUB_CODE,BOOKED_BY,CC_AGENT_NAME,BOOKING_BRAND,RA_CUSTOMER_COUNTRY,CUSTOMER_ID,CUSTOMER_CITY,CUSTOMER_COUNTRY_CODE,CUSTOMER_COUNTRY_NAME,CUSTOMER_LANGUAGE,CUSTOMER_ZIPCODE,CUSTOMER_LOYATY_POINTS,CUSTOMER_PANEL_MEMBER_INDICATOR,CUSTOMER_TYPE,CUSTOMER_CREATION_DATE,CUSTOMER_COUNTRY_GROUPED,AGENT_BOOKING,WELCOME_BACK_INDICATOR,INDICATOR_COMPLAINT,INDICATOR_SOS,REVIEW_RESULT,INDICATOR_GUESTBOOK,NPS_SCORE,REVIEW_DATE,ACCOMMODATION_CODE
1FYXGH57,,B-STD,Booking,BOOKING,2021-01-27,2021-01-27,2021-04-26,2021-04-30,0,4,89,2,0,0,0,0.0,Couple,NO,,,,,No,,No,,No,0.0,,NO,BVAG,DIR-SEA,Direct,DIR-SEA,,,,,0.0,0.0,,,www.belvilla.nl,cpc|google|1.NL_B_corporate_exact,,,,Online,,BV,NL,5264720,,NL,Netherlands,NL,,0.0,No,Partikulier,2020-11-17,NL,,Yes,,,9.2,Yes,,2021-05-03,NL-7495-07
12FWW4MN,,R-AAH,Reservation request rejected by homeowner,CANCELLED,2021-08-01,2021-08-01,2021-08-07,2021-08-14,0,7,6,2,0,0,0,0.0,Couple,NO,2021-08-01,Homeowner,guestNotAcceptedHost,Homeowner does not accept the guests (no valid reason),No,info@agriturismoilborgo.com,No,,No,0.0,,NO,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,Casamundo2,Casamundo2,Affiliate,HomeToGo GmbH / Casamundo,11.5,0.0,,HOMETOGO,,,,,,Online,,BV,CH,5552362,Lyss,CH,Switzerland,DE,3250,0.0,No,Partikulier,2021-08-01,Other,912997.0,Yes,,,,,,,IT-52044-143
14KYZYN1,,B-STD,Booking,BOOKING,2023-07-08,2023-07-08,2023-08-01,2023-08-06,0,5,24,2,0,0,1,0.0,Couple,NO,,,,,No,,No,,No,0.0,,NO,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,Edomizil_H2G,Edomizil_H2G,Affiliate,HomeToGo GmbH,12.25,0.0,,,www.belvilla.de,,,,,Phone,Roland Floca,BV,DE,6942691,Marl,DE,Germany,DE,45768,0.0,No,Partikulier,2023-07-05,DE,,Yes,,,,,,,NL-8851-52
1FDCCCMG,,B-AZV,Cancellation without insurance,CANCELLED,2020-05-04,2020-05-04,2020-05-31,2020-06-07,0,7,27,4,0,0,0,0.0,Group,NO,2020-05-09,Customer,AirbnbCancellation,Cancellation through Airbnb,No,,No,,No,0.0,,NO,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,airbnb,airbnb,Affiliate,Airbnb,0.0,0.0,,HMP4ENC9A9,,,,,,Online,,BV,ES,5043202,,ES,Spain,ES,,0.0,No,Partikulier,2020-05-04,Other,,Yes,,,,,,,ES-41610-01
1M3ZGJQ8,,B-STD,Booking,BOOKING,2024-04-25,2024-04-25,2024-05-09,2024-05-12,0,3,14,3,0,0,0,1.0,Group,NO,,,,,No,,No,,No,0.0,,NO,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,booking,booking,Affiliate,Booking.com,12.0,719.85,,4771664136_1,,,,,,Online,,BV,DE,7408991,Perl,DE,Germany,DE,,0.0,No,Partikulier,2024-04-25,DE,,Yes,,,,,,,BE-8370-87
14UMM6QQ,,B-STD,Booking,BOOKING,2024-02-22,2024-02-22,2024-03-04,2024-03-08,0,4,11,5,0,0,0,1.0,Group,NO,,,,,No,,No,,No,0.0,,NO,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,booking,booking,Affiliate,Booking.com,12.0,1257.64,,4282672569_1,,,,,,Online,,BV,CZ,7309788,Praha 1,CZ,Czech Republic,EN,11000,0.0,No,Partikulier,2024-02-22,Other,10053.0,Yes,,,,,,,AT-5573-03
174985047,,B-STD,Booking,BOOKING,2013-02-24,2013-02-24,2013-05-19,2013-05-28,0,9,84,2,2,0,0,,Family,,,,,,,,,,,,,,BVAG,INDIR-Affiliates-CM,Indirect,INDIR-Affiliates,casamundo,casamundo,Affiliate,Casamundo GmbH,,,,,,,,,,Online,,BV,DE,2777750,Dossenheim,DE,Germany,DE,69221,0.0,No,Partikulier,2013-02-24,DE,,Yes,,,,,,,IT-31050-03
1U9JFF15,,R-AZV,Reservation Cancellation,CANCELLED,2022-04-19,2022-04-19,2022-06-06,2022-06-16,0,10,48,4,0,0,0,0.0,Group,NO,2022-04-24,Customer,BookingComCancellation,Cancellation through Booking.com,No,,No,,No,0.0,Free Cancellation Campaign - 43 day without HO opt-in,NO,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,booking_tui,booking_tui,Affiliate,Booking.com,12.0,431.25,,3319597440,,,,,,Online,,TF,DE,6215113,"Haldenwang, Kr Günzburg (Konzenberg)",DE,Germany,DE,,0.0,No,Partikulier,2022-04-19,DE,1046373.0,Yes,,,,,,,CDN02084-DYA
175871287,,B-STD,Booking,BOOKING,2017-07-07,2017-07-07,2017-08-18,2017-08-25,0,7,42,2,2,0,0,,Family,,,,,,,,,,,,,,BVAG,DIR-Referrers-Unlabeled,Direct,DIR-Referrers,,,,,,,,,www.belvilla.nl,referral-u|boerderijvakanties.nl,,,,Online,,BV,BE,4335715,Hoboken,BE,Belgium,NL,2660,0.0,No,Partikulier,2017-07-07,BE,,Yes,,,,,,,GB-12300-66
1Q64MHC3,,R-AZV,Reservation Cancellation,CANCELLED,2020-09-10,2020-09-10,2020-11-26,2020-11-30,0,4,77,8,0,0,0,0.0,Group,NO,2020-09-10,Customer,AirbnbCancellation,Cancellation through Airbnb,No,,No,,No,0.0,,NO,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,airbnb,airbnb,Affiliate,Airbnb,0.0,0.0,,HMSHDABTKT,,,,,,Online,,BV,NL,5220017,,NL,Netherlands,EN,,0.0,No,Partikulier,2020-09-10,NL,,Yes,,,,,,,NL-7274-05
1H95EL3E,,B-STD,Booking,BOOKING,2024-04-02,2024-04-02,2024-08-24,2024-08-31,0,7,144,4,0,0,0,1.0,Group,NO,,,,,No,,No,,No,0.0,,NO,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,booking,booking,Affiliate,Booking.com,12.0,1379.63,,4996926361_1,,,,,,Online,,BV,PT,7372749,Queijas,PT,Portugal,EN,2790-420,0.0,No,Partikulier,2024-04-02,Other,,Yes,,,,,,,PT-0004-86
276300543,,B-OMB,Re-booking,CANCELLED,2019-01-30,2019-01-30,2019-04-28,2019-05-05,0,7,88,2,0,0,0,0.0,Couple,NO,2019-04-25,Customer,Death,One or more guest(s) died unexpectedly,No,jades,No,,No,0.0,,NO,BVAG,DIR-CS,Direct,DIR-CS,,,,,,,,,www.belvilla.nl,csc-booking,,,,Phone,Marielle de Rijk,BV,NL,2092903,Noordwijk,NL,Netherlands,NL,2203BD,0.0,No,Partikulier,2009-04-17,NL,10053.0,Yes,,,,,,,DE-59939-39
1DFJ2CZJ,,B-AZV,Cancellation without insurance,CANCELLED,2022-03-11,2022-03-11,2023-02-18,2023-02-25,0,7,344,7,0,0,0,1.0,Group,NO,2022-04-27,Customer,BookingComCancellation,Cancellation through Booking.com,No,,No,,No,0.0,,NO,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,booking,booking,Affiliate,Booking.com,12.0,4024.52,,2886276112,,,,,,Online,,BV,FI,6149331,Lieto,FI,Finland,EN,,0.0,No,Partikulier,2022-03-11,Other,11079.0,Yes,,,,,,,AT-5505-21
1557105,,B-STD,Booking,BOOKING,2013-12-18,2013-12-18,2014-07-19,2014-08-02,0,14,213,0,0,0,0,,Other,,,,,,,,,,,,,,BVAG,DIR-CCC,Direct,DIR-CCC,,,,,,,,,,,,,,Phone,System,TT,,3438625,ZEIST,NL,Netherlands,NL,3704HH,0.0,No,Partikulier,2014-09-08,NL,,Yes,,,,,,,FR-83440-141
875326466,,O-VV,Option expired,,2015-02-15,2015-02-15,2015-07-25,2015-08-08,0,14,160,4,0,0,0,,Group,,,,,,,,,,,,,,BVAG,DIR-SEA,Direct,DIR-SEA,,,,,,,,,www.belvilla.nl,sea|google|1.NL_B_corporate_exact|belvilla,,,,Online,,BV,NL,2383761,Nootdorp,NL,Netherlands,NL,2631MA,0.0,No,Partikulier,2012-03-04,NL,,Yes,,,,,,,ES-29753-09
1FXYX4W2,,B-AZV,Cancellation without insurance,CANCELLED,2024-06-20,2024-06-20,2024-06-21,2024-06-23,0,2,1,5,0,0,0,0.0,Group,NO,2024-06-20,Customer,Personal,Personal reasons,No,internet,Yes,2024-06-20,No,0.0,,NO,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,holidu2,holidu2,Affiliate,Holidu GmbH,12.0,0.0,,,,,,,,Online,,BV,ES,7487742,Malaga,ES,Spain,ES,299004,0.0,No,Partikulier,2024-06-20,Other,,Yes,,,,,,,ES-29580-04
476225562,,B-STD,Booking,BOOKING,2018-10-31,2018-10-31,2019-07-20,2019-08-03,0,14,262,2,2,0,0,,Family,,,,,,,,,,,,,,BVAG,DIR-SEA,Direct,DIR-SEA,,,,,,,,,nl.belvilla.be,cpc|google|1.BENL_B_corporate_misspelled_exact,,,,Online,,BV,BE,4598293,WAASMUNSTER,BE,Belgium,NL,9250,0.0,No,Partikulier,2018-10-31,BE,921305.0,Yes,,,,,,,IT-96015-02
975498377,,B-STD,Booking,BOOKING,2016-01-08,2016-01-08,2016-07-14,2016-07-17,0,3,188,8,0,0,0,,Group,,,,,,,,,,,,,,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,booking,booking,Affiliate,Booking.com,,,,,,,,,,Online,,BV,FR,4080594,81100,FR,France,FR,castres,0.0,No,Partikulier,2016-01-08,Other,,Yes,,,,,,,FR-66420-25
975370437,,R-AZV,Reservation Cancellation,CANCELLED,2015-05-16,2015-05-16,2015-05-30,2015-06-06,0,7,14,2,3,0,0,,Family,,2015-05-19,Customer,,,,,,,,,,,BVAG,INDIR-Affiliates-CM,Indirect,INDIR-Affiliates,casamundo,casamundo,Affiliate,Casamundo GmbH,,,,,,,,,,Online,,BV,DE,3020943,Vaihingen/ Enz,DE,Germany,DE,71665,0.0,No,Partikulier,2015-05-16,DE,,Yes,,,,,,,FR-88160-05
1UF9ERCU,,B-STD,Booking,BOOKING,2022-11-28,2022-11-28,2023-08-01,2023-08-11,0,10,246,8,0,0,0,0.0,Group,NO,,,,,No,,No,,No,0.0,,NO,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,airbnb,airbnb,Affiliate,Airbnb,0.0,0.0,,HM8QNSK9RM,,,,,,Online,,BV,FR,6592486,,FR,France,FR,,0.0,No,Partikulier,2022-11-28,Other,,Yes,,,,,,,PT-7050-02
575403691,,R-AZV,Reservation Cancellation,CANCELLED,2015-07-16,2015-07-16,2015-07-20,2015-07-24,0,4,4,2,3,0,0,,Family,,2015-07-16,Customer,,,,,,,,,,,BVAG,DIR-SEA,Direct,DIR-SEA,,,,,,,,,www.vakantiehuizen-ardennen.be,sea|google|02.BENL_accommodatie_exact|vakantiehuisjes ardennen,,,,Online,,AR,BE,4020391,alveringem,BE,Belgium,NL,8691,0.0,No,Partikulier,2015-07-16,BE,,Yes,,,,,,,BE-5550-66
975757631,,B-STD,Booking,BOOKING,2017-01-25,2017-01-25,2017-02-24,2017-03-03,0,7,30,2,1,0,1,,Family,,,,,,,,,,,,,,BVAG,DIR-SEA,Direct,DIR-SEA,,,,,,,,,www.belvilla.nl,cpc|google|3.NL_thema_hond_nederland_exact||Op-Vakantie-met-de-Hond,,,,Online,,BV,NL,4256049,Heesch,NL,Netherlands,NL,5384xh,0.0,No,Partikulier,2017-01-25,NL,,Yes,,,,,,,NL-3781-20
19FFWWTJ,,B-STD,Booking,BOOKING,2020-02-03,2020-02-03,2020-07-04,2020-07-11,0,7,152,2,0,0,0,0.0,Couple,NO,,,,,No,,No,,No,0.0,,YES,BVAG,DIR-SEO,Direct,DIR-SEO,,,,,0.0,0.0,,,,seo|googlecom,,,,Online,,BV,NL,4990504,,NL,Netherlands,NL,,0.0,No,Partikulier,2020-02-03,NL,952543.0,Yes,,,,,,,BE-4590-10
16JAK65B,,B-STD,Booking,BOOKING,2021-11-28,2021-11-28,2022-03-25,2022-03-27,0,2,117,13,3,0,0,0.0,Group XXL,NO,,,,,No,,No,,No,0.0,,NO,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,airbnb,airbnb,Affiliate,Airbnb,0.0,0.0,,HMAYZTQ9D3,,,,,,Online,,BV,BE,5980573,,BE,Belgium,NL,,0.0,No,Partikulier,2021-11-28,BE,,Yes,,,,,,,BE-6941-99
975291616,,B-STD,Booking,BOOKING,2014-12-21,2014-12-21,2015-12-12,2015-12-19,0,7,356,8,2,0,1,,Group with kids,,,,,,,,,,,,,,BVAG,DIR-Direct-BaseDTI,Direct,DIR-Direct,,,,,,,,,www.belvilla.de,direct-visit,,,,Online,,BV,DE,2273100,Nieder-Olm,DE,Germany,DE,55268,0.0,No,Partikulier,2011-01-13,DE,,Yes,,,,,,,AT-6235-11
17V3KY6A,,R-ANB,Cancellation (No payment),CANCELLED,2021-10-25,2021-10-25,2022-09-09,2022-09-12,0,3,319,18,2,1,0,0.0,Group XXL,NO,2021-10-31,Customer,NoPaymentCancellation,Customer did not make a payment,No,system,No,,No,0.0,,NO,BVAG,DIR-Referrers-Labeled,Direct,DIR-Referrers,,,,,0.0,0.0,,,www.belvilla.nl,referral-l|referral-l,,,,Online,,BV,NL,5941290,,NL,Netherlands,NL,,0.0,No,Partikulier,2021-10-25,NL,,Yes,,,,,,,NL-9257-09
1HNWB2HP,,B-STD,Booking,BOOKING,2022-09-08,2022-09-08,2022-09-26,2022-10-07,0,11,18,4,0,0,0,0.0,Group,NO,,,,,No,,No,,No,0.0,,NO,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,booking_tui,booking_tui,Affiliate,Booking.com,12.0,888.13,,3038478095,,,,,,Online,,TF,DE,6481245,Kaufbeuren,DE,Germany,DE,87600,0.0,No,Partikulier,2022-09-08,DE,1051211.0,Yes,,,,,,,ITO09277-CYB
1G51V9Y5,,O-VV,Option expired,,2019-11-24,2019-11-24,2020-07-11,2020-07-18,0,7,230,6,0,0,2,0.0,Group,NO,,,,,No,,No,,No,0.0,,NO,BVAG,DIR-Direct-BaseDTI,Direct,DIR-Direct,,,,,0.0,0.0,,,nl.belvilla.be,direct-visit,,,,Online,,BV,BE,4919257,Roeselare,BE,Belgium,NL,8800,0.0,No,,,BE,954331.0,Yes,,,,,,,FR-06140-28
076301002,,B-STD,Booking,BOOKING,2019-01-30,2019-01-30,2019-08-23,2019-08-30,0,7,205,2,0,0,0,0.0,Couple,NO,,,,,No,,No,,No,0.0,,NO,BVAG,DIR-Referrers-Labeled,Direct,DIR-Referrers,,,,,,,,,www.belvilla.nl,referral-l|whatsapp|sitebutton,,,,Online,,BV,NL,4656398,IJsselmuiden,NL,Netherlands,NL,8271RK,0.0,No,Partikulier,2019-01-30,NL,,Yes,,,,,,,NL-6305-14
11D4C7VD,,B-STD,Booking,BOOKING,2024-09-04,2024-09-04,2024-09-07,2024-09-14,0,7,3,2,0,0,0,1.0,Couple,NO,,,,,No,,No,,No,0.0,,NO,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,booking,booking,Affiliate,Booking.com,12.0,467.15,,4601758947_1,,,,,,Online,,BV,SK,7610753,Bratislava,SK,Slovakia,EN,831 02,0.0,No,Partikulier,2024-09-04,Other,,Yes,,,,,,,FR-03320-21
1Q1GCHRM,,B-AZV,Cancellation without insurance,CANCELLED,2024-04-13,2024-04-13,2024-10-11,2024-10-13,0,2,181,2,0,0,0,0.0,Couple,NO,2024-06-03,Customer,BookingComCancellation,Cancellation through Booking.com,No,,No,,No,0.0,Free Cancellation Campaign - 43 day without HO opt-in,NO,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,booking,booking,Affiliate,Booking.com,12.0,225.0,,4745304588_1,,,,,,Online,,BV,DE,7388759,57223 Kreuztal,DE,Germany,DE,,0.0,No,Partikulier,2024-04-13,DE,,Yes,,,,,,,DE-56254-02
1TA8N5H8,,B-STD,Booking,BOOKING,2023-05-31,2023-05-31,2023-06-24,2023-07-01,0,7,24,2,0,0,2,0.0,Couple,NO,,,,,No,,No,,No,0.0,,NO,BVAG,DIR-Direct-BaseDTI,Direct,DIR-Direct,,,,,0.0,0.0,,,www.belvilla.nl/new,SEO,,,,Online,,BV,NL,6890490,,US,United States,EN,,0.0,No,,,Other,10053.0,Yes,,,7.6,Yes,,2023-06-29,DE-38685-01
19M2TPGJ,,B-STD,Booking,BOOKING,2022-08-21,2022-08-21,2022-09-12,2022-09-15,0,3,22,2,0,0,0,0.0,Couple,NO,,,,,No,,No,,No,0.0,,NO,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,booking,booking,Affiliate,Booking.com,12.0,353.3,,2524098731,,,,,,Online,,BV,LU,6451709,Reckange,LU,Luxembourg,EN,7595,0.0,No,Partikulier,2022-08-21,Other,,Yes,,,,,,,NL-4374-44
175651136,,B-STD,Booking,BOOKING,2016-08-10,2016-08-10,2017-08-05,2017-08-19,0,14,360,6,5,0,0,,Group with kids,,,,,,,,,,,,,,BVAG,DIR-Direct-BaseDTI,Direct,DIR-Direct,,,,,,,,,nl.belvilla.be,direct-visit,PP52015,PP52015,cmp|actioncode,Online,,BV,BE,4183059,Berlaar,BE,Belgium,NL,2590,0.0,No,Partikulier,2016-08-10,BE,11079.0,Yes,,,,,,,AT-9843-09
75140438,,O-VV,Option expired,,2014-01-06,2014-01-06,2014-12-27,2015-01-03,0,7,355,14,0,0,0,,Group XXL,,,,,,,,,,,,,,BVAG,INDIR-TravelAgency,Indirect,INDIR-TravelAgency,rbfiu,rbfiu,Travel Agency,Ferienhäuser in Ungarn,,,Independent,,www.belvilla.de,,,,,Phone,Susanne Endner,BV,DE,2738623,Rangendingen,DE,Germany,DE,72414,0.0,No,Partikulier,2012-11-02,DE,,Yes,,,,,,,AT-5600-06
476332050,,B-STD,Booking,BOOKING,2019-03-04,2019-03-04,2019-05-31,2019-06-03,0,3,88,6,0,0,0,0.0,Group,NO,,,,,No,,No,,No,0.0,,NO,BVAG,DIR-Direct-BaseDTI,Direct,DIR-Direct,,,,,,,,,fr.belvilla.be,direct-visit,,,,Online,,BV,BE,4736999,Saint-Josse-ten-Noode,BE,Belgium,FR,1210,0.0,No,Partikulier,2019-03-04,BE,,Yes,,,,,,,BE-6440-05
1B29LA53,,O-VV,Option expired,,2019-06-04,2019-06-04,2020-05-20,2020-05-24,0,4,351,16,16,0,0,0.0,Group XXL,YES,,,,,No,,No,,No,0.0,,YES,BVAG,DIR-SEO,Direct,DIR-SEO,,,,,0.0,0.0,,,nl.belvilla.be,seo|googlecom,,,,Online,,BV,BE,4369977,Affligem,BE,Belgium,NL,1790,0.0,No,Partikulier,2017-09-19,BE,,Yes,,,,,,,BE-4852-05
1SBSMB9W,,B-STD,Booking,BOOKING,2024-01-08,2024-01-08,2024-04-29,2024-05-06,0,7,112,3,0,0,0,0.0,Group,NO,,,,,No,,No,,No,0.0,,NO,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,booking_tui,booking_tui,Affiliate,Booking.com,12.0,596.95,,4224271358_1,,,,,,Online,,TF,DE,7219867,Ramstein-Miesenbach,DE,Germany,DE,66877,0.0,No,Partikulier,2024-01-08,DE,1044562.0,Yes,,,,,,,DOS06069-P
675226562,,B-STD,Booking,BOOKING,2014-07-12,2014-07-12,2014-08-22,2014-08-25,0,3,41,7,0,0,0,,Group,,,,,,,,,,,,,,BVAG,DIR-SEO,Direct,DIR-SEO,,,,,,,,,www.vakantiehuizen-ardennen.nl,seo|googlenl,,,,Online,,AR,NL,2925016,Wageningen,NL,Netherlands,NL,6708PG,0.0,No,Partikulier,2014-07-12,NL,,Yes,,,,,,,BE-6690-34
075633013,,R-AAH,Reservation request rejected by homeowner,CANCELLED,2016-07-15,2016-07-15,2016-07-29,2016-08-05,0,7,14,3,0,2,0,,Group with kids,,2016-07-19,Homeowner,,,,,,,,,,,BVAG,DIR-SEO,Direct,DIR-SEO,,,,,,,,,www.vakantiehuizen-ardennen.nl,seo|googlenl,,,,Online,,AR,NL,4170503,Enschede,NL,Netherlands,NL,7531HL,0.0,No,Partikulier,2016-07-15,NL,,Yes,,,,,,,BE-6970-20
175991480,,B-STD,Booking,BOOKING,2018-01-06,2018-01-06,2018-07-13,2018-07-27,0,14,188,2,2,0,0,,Family,,,,,,,,,,,,,,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,VRBO,homeaway,Affiliate,VRBO/ HomeAway,,,,HOMEAWAY_DE,,,,,,Online,,BV,DE,4418958,Langenfeld,DE,Germany,DE,40764,0.0,No,Partikulier,2018-01-06,DE,155603.0,Yes,,,9.7,Yes,10.0,2019-07-15,NL-2204-39
375911179,,B-STD,Booking,BOOKING,2017-09-05,2017-09-05,2017-10-01,2017-10-05,0,4,26,2,0,0,1,,Couple,,,,,,,,,,,,,,BVAG,INDIR-Affiliates-CM,Indirect,INDIR-Affiliates,casamundo,casamundo,Affiliate,Casamundo GmbH,,,,,,,,,,Online,,BV,DE,4363778,Bielefeld,DE,Germany,DE,33609,0.0,No,Partikulier,2017-09-05,DE,10053.0,Yes,,,,,,,DE-34537-06
1XGJRW5J,,B-STD,Booking,BOOKING,2020-11-21,2020-11-21,2021-09-20,2021-09-24,0,4,303,2,0,0,1,0.0,Couple,NO,,,,,No,,No,,No,0.0,,NO,BVAG,DIR-Email-Campaign,Direct,DIR-Email,,,,,0.0,0.0,,,nl.belvilla.be,mail-c|adobe|general-c-21112020,,,,Online,,BV,BE,4929877,Ingooigem,BE,Belgium,NL,8570,0.0,No,Partikulier,2019-12-09,BE,,Yes,,,8.0,,,2021-09-24,BE-0933-01
1BJ2HSWW,,B-STD,Booking,BOOKING,2023-02-01,2023-02-01,2023-03-10,2023-03-17,0,7,37,5,1,0,0,0.0,Group with kids,NO,,,,,No,,No,,No,0.0,,NO,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,airbnb,airbnb,Affiliate,Airbnb,0.0,0.0,,HMKE4B225X,,,,,,Online,,BV,GB,6695870,,GB,United Kingdom,EN,,0.0,No,Partikulier,2023-02-01,Other,952543.0,Yes,,,,,,,BE-6880-47
1CPX5HBQ,,B-STD,Booking,BOOKING,2023-11-17,2023-11-17,2023-12-08,2023-12-10,0,2,21,6,0,0,0,1.0,Group,NO,,,,,No,,No,,No,0.0,,NO,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,booking,booking,Affiliate,Booking.com,12.0,630.21,,4017178840_1,,,,,,Online,,BV,NL,7140340,Liessel,NL,Netherlands,NL,,0.0,No,Partikulier,2023-11-17,NL,952543.0,Yes,,,,,,,BE-5500-01
1V1MYZ58,,B-STD,Booking,BOOKING,2021-08-03,2021-08-03,2021-11-01,2021-11-05,0,4,90,2,0,0,0,0.0,Couple,NO,,,,,No,,No,,No,0.0,,NO,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,Holidu_all,holidu1,Affiliate,Holidu GmbH,12.0,301.45,,,www.belvilla.nl,,,,,Online,,BV,NL,5556243,,NL,Netherlands,NL,,0.0,No,Partikulier,2021-08-03,NL,,Yes,,,,,,,NL-0008-28
12QAUQAR,,B-STD,Booking,BOOKING,2022-10-02,2022-10-02,2023-05-19,2023-05-21,0,2,229,6,5,0,0,0.0,Group with kids,NO,,,,,No,,No,,No,0.0,,NO,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,VRBO,homeaway,Affiliate,Vrbo,12.5,451.87,,ABRITEL#dbe0b0ea-51f9-43c1-94ee-56e279755ca1,,,,,,Online,,BV,FR,6514379,EANCE,FR,France,FR,35640,0.0,No,Partikulier,2022-10-02,Other,,Yes,,,,,,,FR-27620-01
11B3APFH,,B-STD,Booking,BOOKING,2024-11-12,2024-11-12,2025-09-16,2025-10-01,0,15,308,2,0,0,1,0.0,Couple,NO,,,,,No,,No,,No,0.0,,NO,BVAG,DIR-Direct-BaseDTI,Direct,DIR-Direct,,,,,0.0,0.0,,,www.belvilla.nl/new,SEO,,,,Online,,BV,NL,7704305,,NL,Netherlands,NL,,0.0,No,Partikulier,2024-11-12,NL,10053.0,Yes,,,,,,,DE-94256-28
1A55MSPB,,B-STD,Booking,BOOKING,2022-11-06,2022-11-06,2022-11-11,2022-11-14,0,3,5,2,0,0,0,0.0,Couple,NO,,,,,No,,No,,No,0.0,,NO,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,HomeToGo,HomeToGo,Affiliate,HomeToGo GmbH,12.5,104.8,,HOMETOGO,,,,,,Online,,BV,BE,6564500,Hoboken,BE,Belgium,NL,2660,0.0,No,Partikulier,2022-11-06,BE,,Yes,,,,,,,NL-4311-05
11HY2F8M,,B-OMB,Re-booking,CANCELLED,2023-11-16,2023-11-16,2023-12-07,2023-12-10,0,3,21,6,0,0,0,1.0,Group,NO,2023-11-27,Homeowner,noDebitNoteForceMajeure,Force Majeure ‘overmacht’ (no debit note),No,ricardoc,No,,No,0.0,,NO,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,booking,booking,Affiliate,Booking.com,12.0,0.0,,4227200108_1,,,,,,Online,,BV,ES,7139380,Vigo,ES,Spain,ES,36208,0.0,No,Partikulier,2023-11-16,Other,,Yes,,,,,,,ES-00088-96
1AYZ5M4Q,,R-ANB,Cancellation (No payment),CANCELLED,2025-11-18,2025-11-18,2026-02-14,2026-02-21,0,7,88,5,0,0,0,0.0,Group,NO,2025-11-20,Customer,NoPaymentCancellation,Customer did not make a payment,No,system,No,,No,0.0,Free Cancellation Campaign - 30 day,NO,BVAG,DIR-CS,Direct,DIR-CS,,,,,0.0,0.0,,,Lars-UI,csc-booking,,,,Phone,Brigitta Kozma,BV,FR,8188907,,FR,France,FR,,0.0,No,Partikulier,2025-11-18,Other,,Yes,,,,,,,FR-38410-204
